"","X","Animal_Species","Animal_Species_Corrected","Animal_Family","Animal_Taxa_Type","Plant_Species","Plant_Species_Corrected","Plant_Family","Plant_Life_Form","Plant_Part_Exploited","Interaction_Type","Data_Collection","Study_Site","Lat","Long","Study_ID","Genus","spp","Interaction","meanWD","sdWD"
"4631","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Urera hypsilodendron","Urera_hypselodendron","Urticaceae","","Leaf","Consumption","Observation, feces","Kibale National Park","0""13'-0""41N","30""19'-30""32'E","43","Urera","hypselodendron","Antagonistic",0.323555555555556,0.0941339098036177
"4632","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Urera hypsilodendron","Urera_hypselodendron","Urticaceae","","Flower","Consumption","Observation, feces","Kibale National Park","0""13'-0""41N","30""19'-30""32'E","43","Urera","hypselodendron","Antagonistic",0.323555555555556,0.0941339098036177
"4637","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvaria angolensis","Uvaria_angolensis","Annonaceae","Liana","Fruit","Consumption","Observation, feces","Bulindi","1""28'N","31""28'E","45","Uvaria","angolensis","Mutualistic",0.565580530764063,0.123401724247162
"4638","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvaria angolensis","Uvaria_angolensis","Annonaceae","Liana","Fruit","Dispersal","Observation, feces","Rubondo Island","2""18'S","31""50'E","47","Uvaria","angolensis","Mutualistic",0.565580530764063,0.123401724247162
"4639","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvaria angolensis ","Uvaria_angolensis","Annonaceae","","Seed","Dispersal","Feces","Mahale Mountains National Park","","","73","Uvaria","angolensis","Mutualistic",0.565580530764063,0.123401724247162
"4640","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvaria angolensis","Uvaria_angolensis","Annonaceae","",NA,"Consumption","feces","Issa Valley ","","","77","Uvaria","angolensis",NA,0.565580530764063,0.123401724247162
"4641","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvaria welwetschii","Uvaria_welwitschii","Annonaceae","Liana","Fruit","Dispersal","Observation, feces","Rubondo Island","2""18'S","31""50'E","47","Uvaria","welwitschii","Mutualistic",0.565580530764063,0.123401724247162
"4642","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvariastrum pierreanum","Uvariastrum_pierreanum","Annonaceae","","Fruit","Dispersal","Feces","Loango National Park","2""04'S","9""33'E","12","Uvariastrum","pierreanum","Mutualistic",0.565580530764063,0.123401724247162
"4643","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvariastrum pierreanum","Uvariastrum_pierreanum","Annonaceae","","Pulp","Consumption","Observation, feces","Lopé Reserve","0""1O'S;","11'35'E","28","Uvariastrum","pierreanum","Antagonistic",0.565580530764063,0.123401724247162
"4644","Chimpanzee","Pan troglodytes troglodytes","Pan_troglodytes","Hominidae","Primate","Uvaristrum pierreanum","Uvariastrum_pierreanum","Annonaceae","Tree","Fruit","Consumption","Observation, feces","Loango National Park","9""33'E","2""04'S","64","Uvariastrum","pierreanum","Mutualistic",0.565580530764063,0.123401724247162
"4645","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvariopsis congensis","Uvariopsis_congensis","Annonaceae","Tree",NA,"Dispersal","Feces","Kibale Forest Reserve","0 13' - 00 41' N","300 19'-300 32' E","29","Uvariopsis","congensis","Mutualistic",0.565580530764063,0.123401724247162
"4646","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvariopsis congensis","Uvariopsis_congensis","Annonaceae","","Seed","Dispersal","Feces","Budongo Forest","","","70","Uvariopsis","congensis","Mutualistic",0.565580530764063,0.123401724247162
"4647","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvariopsis congensis","Uvariopsis_congensis","Annonaceae","Tree","Seed","Consumption","Observation ","Kibale National Park","0""13'-0""19'N ","30""19'-30""32'E","72","Uvariopsis","congensis","Mutualistic",0.565580530764063,0.123401724247162
"4648","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Uvariopsis congensis","Uvariopsis_congensis","Annonaceae","Tree","Fruit","Dispersal","Feces","Kalinzu Forest Reserve","0""17'S","30""07'E","74","Uvariopsis","congensis","Mutualistic",0.565580530764063,0.123401724247162
"4649","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Uvariopsis congensis","Uvariopsis_congensis","Annonaceae","",NA,"Consumption","Observation","Kibale National Park","","","38","Uvariopsis","congensis",NA,0.565580530764063,0.123401724247162
"4650","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Uvariopsis congensis","Uvariopsis_congensis","Annonaceae","","Fruit","Consumption","Observation, feces","Kibale National Park","0""13'-0""41N","30""19'-30""32'E","43","Uvariopsis","congensis","Mutualistic",0.565580530764063,0.123401724247162
"4651","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Uvariopsis congensis","Uvariopsis_congensis","Annonaceae","",NA,"Consumption","Observation","Kibale National Park","0""13'-0""41'N","30""19'-30""32'E","49","Uvariopsis","congensis",NA,0.565580530764063,0.123401724247162
"4652","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vangueria apiculata","Vangueria_apiculata","Rubiaceae","Tree",NA,"Consumption","Feces","Kibale Forest Reserve","0 13' - 00 41' N","300 19'-300 32' E","29","Vangueria","apiculata",NA,0.657333333333333,0.0941339098036177
"4653","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vangueria madagascariensis","Vangueria_madagascariensis","Rubiaceae","Tree","Fruit","Consumption","Observation, feces","Bulindi","1""28'N","31""28'E","45","Vangueria","madagascariensis","Mutualistic",0.657333333333333,0.0941339098036177
"4654","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vangueria volkensii","Vangueria_volkensii","Rubiaceae","",NA,"Consumption","observation ","Issa Valley ","","","77","Vangueria","volkensii",NA,0.657333333333333,0.0941339098036177
"4655","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","Tree",NA,"Consumption","Feces","Kibale Forest Reserve","0 13' - 00 41' N","300 19'-300 32' E","29","Vepris","nobilis",NA,0.659,0.0941339098036177
"4656","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","Tree","Fruit","Dispersal","Observation, feces","Rubondo Island","2""18'S","31""50'E","47","Vepris","nobilis","Mutualistic",0.659,0.0941339098036177
"4657","Chimpanzee","Pan troglodytes Blumenbach","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","","Fruit","Consumption","Observation","Budongo Forest","1°44′ N","31°33′ E","32","Vepris","nobilis","Mutualistic",0.659,0.0941339098036177
"4658","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","","Pulp","Consumption","Observation, feces","Bwindi Impenetrable National Park","0◦ 53 to 1◦ 08 South","29◦ 35 to 29◦ 50 East","31","Vepris","nobilis","Antagonistic",0.659,0.0941339098036177
"4659","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","","Seed","Consumption","Observation, feces","Bwindi Impenetrable National Park","0◦ 53 to 1◦ 08 South","29◦ 35 to 29◦ 50 East","31","Vepris","nobilis","Mutualistic",0.659,0.0941339098036177
"4660","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","",NA,"Consumption","Observation","Kibale National Park","","","38","Vepris","nobilis",NA,0.659,0.0941339098036177
"4661","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","","Fruit","Consumption","Observation, feces","Kibale National Park","0""13'-0""41N","30""19'-30""32'E","43","Vepris","nobilis","Mutualistic",0.659,0.0941339098036177
"4662","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","","Leaf","Consumption","Observation, feces","Kibale National Park","0""13'-0""41N","30""19'-30""32'E","43","Vepris","nobilis","Antagonistic",0.659,0.0941339098036177
"4663","Chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Teclea nobilis","Vepris_nobilis","Rutaceae","",NA,"Consumption","Observation","Kibale National Park","0""13'-0""41'N","30""19'-30""32'E","49","Vepris","nobilis",NA,0.659,0.0941339098036177
"4664","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Oricia renieri","Vepris_renieri","Rutaceae","Shrub","Fruit","Dispersal","Feces","Nyungwe National Park","2""17'-2""50'S","29""07'-29""26'E","53","Vepris","renieri","Mutualistic",0.659,0.0941339098036177
"4665","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vepris stolzii","Vepris_stolzii","Rutaceae","Tree","Fruit","Dispersal","Feces","Nyungwe National Park","2""17'-2""50'S","29""07'-29""26'E","53","Vepris","stolzii","Mutualistic",0.659,0.0941339098036177
"4666","Chimpanzee","Pan troglodytes troglodytes","Pan_troglodytes","Hominidae","Primate","Vepris stolzii","Vepris_stolzii","Rutaceae","Tree","Fruit","Dispersal","Feces","Gishwati forest","","","59","Vepris","stolzii","Mutualistic",0.659,0.0941339098036177
"4668","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vernonia auriculifera","Vernonia_auriculifera","Compositae","Shrub","Pith","Consumption","Observation, Feces","Kahuzi-Biega National Park","2""15' S","28""45' E","35","Vernonia","auriculifera","Antagonistic",0.33,0.0941339098036177
"4669","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vigna monophylla","Vigna_monophylla","Fabaceae","",NA,"Consumption","feces","Issa Valley ","","","77","Vigna","monophylla",NA,0.702416608694313,0.123401724247162
"4670","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Viscum congolensis","Viscum_congolense","Santalaceae","Epiphyte","Fruit","Consumption","Observation, Feces","Kahuzi-Biega National Park","2""15' S","28""45' E","35","Viscum","congolense","Mutualistic",0.699263888888889,0.123401724247162
"4671","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Viscum congolensis","Viscum_congolense","Santalaceae","Epiphyte","Leaf","Consumption","Observation, Feces","Kahuzi-Biega National Park","2""15' S","28""45' E","35","Viscum","congolense","Antagonistic",0.699263888888889,0.123401724247162
"4672","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Viscum congolensis","Viscum_congolense","Santalaceae","Epiphyte","Pith","Consumption","Observation, Feces","Kahuzi-Biega National Park","2""15' S","28""45' E","35","Viscum","congolense","Antagonistic",0.699263888888889,0.123401724247162
"4673","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Viscum congolensis","Viscum_congolense","Santalaceae","Epiphyte","Root","Consumption","Observation, Feces","Kahuzi-Biega National Park","2""15' S","28""45' E","35","Viscum","congolense","Antagonistic",0.699263888888889,0.123401724247162
"4674","Chimpanzee","Pan troglodytes troglodytes","Pan_troglodytes","Hominidae","Primate","Viscum triflorum","Viscum_triflorum","Santalaceae","Herb","Fruit","Dispersal","Feces","Gishwati forest","","","59","Viscum","triflorum","Mutualistic",0.699263888888889,0.123401724247162
"4675","Chimpanzee","Pan troglodytes ellioti","Pan_troglodytes","Hominidae","Primate","Vitellaria paradoxa","Vitellaria_paradoxa","Sapotaceae","","Fruit","Dispersal","Feces","Ebo Forest","","","24","Vitellaria","paradoxa","Mutualistic",0.714868811809291,0.123401724247162
"4678","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vitex doniana","Vitex_doniana","Lamiaceae","","Pulp","Consumption","Observation, feces","Lopé Reserve","0""1O'S;","11'35'E","28","Vitex","doniana","Antagonistic",0.565170666666667,0.0941339098036177
"4679","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vitex doniana","Vitex_doniana","Lamiaceae","Tree","Fruit","Consumption","Observation, feces","Bulindi","1""28'N","31""28'E","45","Vitex","doniana","Mutualistic",0.565170666666667,0.0941339098036177
"4680","Chimpanzee","Pan troglodytes","Pan_troglodytes","Hominidae","Primate","Vitex doniana","Vitex_doniana","Lamiaceae","Tree","Fruit","Dispersal","Observation, feces","Rubondo Island","2""18'S","31""50'E","47","Vitex","doniana","Mutualistic",0.565170666666667,0.0941339098036177
"4681","Chimpanzee","Pan troglodytes ellioti","Pan_troglodytes","Hominidae","Primate","Vitex doniana","Vitex_doniana","Lamiaceae","Tree","Seed","Dispersal","Feces","Ngel Nyaki Forest Reserve","11""0'-11""30'E","6""30'-7""15'E","57","Vitex","doniana","Mutualistic",0.565170666666667,0.0941339098036177
"4682","Chimpanzee","Pan troglodytes ellioti","Pan_troglodytes","Hominidae","Primate","Vitex doniana ","Vitex_doniana","Lamiaceae","","Fruit","Dispersal","Feces","Ebo Forest","","","24","Vitex","doniana","Mutualistic",0.565170666666667,0.0941339098036177
"4683","Chimpanzee","Pan troglodytes troglodytes","Pan_troglodytes","Hominidae","Primate","Vitex doniana","Vitex_doniana","Lamiaceae","Tree","Fruit","Consumption","Observation, feces","Loango National Park","9""33'E","2""04'S","64","Vitex","doniana","Mutualistic",0.565170666666667,0.0941339098036177
"4684","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Dombeya goetzenii","Dombeya_goetzenii","Malvaceae","Tree",NA,"Consumption","Observation ","","","","80","Dombeya","goetzenii",NA,0.484,0.0941339098036177
"4685","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Ekebergia capensis","Ekebergia_capensis","Meliaceae","Tree",NA,"Consumption","Observation ","","","","80","Ekebergia","capensis",NA,0.448888888888889,0.0941339098036177
"4687","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Chrysophyllum gorungosanum","Gambeya_gorungosana","Sapotaceae","Tree",NA,"Consumption","Observation ","","","","80","Gambeya","gorungosana",NA,0.714868811809291,0.123401724247162
"4688","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Macaranga kilimandscharica","Macaranga_kilimandscharica","Euphorbiaceae","Tree",NA,"Consumption","Observation ","","","","80","Macaranga","kilimandscharica",NA,0.382929166666667,0.0941339098036177
"4689","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Musanga leo-errerae","Musanga_leo-errerae","Urticaceae","Tree",NA,"Consumption","Observation ","","","","80","Musanga","loe-errerae",NA,0.242833333333333,0.0941339098036177
"4690","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Myrianthus holstii","Myrianthus_holstii","Urticaceae","Tree",NA,"Consumption","Observation ","","","","80","Myrianthus","holstii",NA,0.4495,0.0941339098036177
"4691","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Olea capensis","Olea_capensis","Oleaceae","Tree",NA,"Consumption","Observation ","","","","80","Olea","capensis",NA,0.743066137566138,0.0941339098036177
"4692","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Pancovia golungensis","Pancovia_golungensis","Sapindaceae","Tree",NA,"Consumption","Observation ","","","","80","Pancovia","golungensis",NA,0.734062972279183,0.123401724247162
"4693","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Prunus africana","Prunus_africana","Rosaceae","Tree",NA,"Consumption","Observation ","","","","80","Prunus","africana",NA,0.585666666666667,0.0941339098036177
"4694","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Symphonia globulifera","Symphonia_globulifera","Clusiaceae","Tree",NA,"Consumption","Observation ","","","","80","Symphonia","globulifera",NA,0.633128571428571,0.0941339098036177
"4695","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Syzygium guineense","Syzygium_guineense","Myrtaceae","Tree",NA,"Consumption","Observation ","","","","80","Syzygium","guineense",NA,0.664366666666667,0.0941339098036177
"4696","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Trema orientalis","Trema_orientale","Cannabaceae","Tree",NA,"Consumption","Observation ","","","","80","Trema","orientale",NA,0.3422,0.0941339098036177
"4697","Eastern_chimpanzee","Pan troglodytes schweinfurthii","Pan_troglodytes","Hominidae","Primate","Trilepisium madagascariense","Trilepisium_madagascariense","Moraceae","Tree",NA,"Consumption","Observation ","","","","80","Trilepisium","madagascariense",NA,0.499,0.0941339098036177
"4766","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Acacia cf. sieberiana","Acacia_sieberiana","Fabaceae","",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""08'-04""25'W","54","Acacia","sieberiana",NA,0.787831280193237,0.0941339098036177
"4767","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Afraegle paniculata ","Afraegle_paniculata","Rutaceae","Shrub",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Afraegle","paniculata",NA,0.710658456724681,0.123401724247162
"4768","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Aframomum exscapum","Aframomum_exscapum","Zingiberaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Aframomum","exscapum","Mutualistic",0.634571366318046,0.154808391444783
"4769","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Afzelia africana","Afzelia_africana","Fabaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Afzelia","africana",NA,0.669883982683983,0.0941339098036177
"4770","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Afzelia africana","Afzelia_africana","Fabaceae","","Seed","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Afzelia","africana","Mutualistic",0.669883982683983,0.0941339098036177
"4771","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Afzelia africana","Afzelia_africana","Fabaceae","",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""08'-04""25'W","54","Afzelia","africana",NA,0.669883982683983,0.0941339098036177
"4774","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Landolphia amoena","Ancylobothrys_amoena","Apocynaceae","Liana",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Ancylobothrys","amoena",NA,0.592856179202742,0.123401724247162
"4775","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Annona senegalensis","Annona_senegalensis","Annonaceae","Shrub",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Annona","senegalensis",NA,0.518777777777778,0.0941339098036177
"4776","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Annona senegalensis","Annona_senegalensis","Annonaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Annona","senegalensis","Mutualistic",0.518777777777778,0.0941339098036177
"4777","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Anogeissus leiocarpa","Terminalia_leiocarpa","Combretaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Anogeissus","leiocarpa",NA,0.816333333333333,0.0941339098036177
"4778","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Anogeissus leiocarpa","Terminalia_leiocarpa","Combretaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Anogeissus","leiocarpa","Mutualistic",0.816333333333333,0.0941339098036177
"4779","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Anogeissus leiocarpus ","Terminalia_leiocarpa","Combretaceae","",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""08'-04""25'W","54","Anogeissus","leiocarpa",NA,0.816333333333333,0.0941339098036177
"4780","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Antiaris africana","Antiaris_toxicaria","Moraceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Antiaris","toxicaria",NA,0.381526315789474,0.0941339098036177
"4781","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Antiaris toxicaria","Antiaris_toxicaria","Moraceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Antiaris","toxicaria","Mutualistic",0.381526315789474,0.0941339098036177
"4782","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Piliostigma thonningii","Piliostigma_thonningii","Fabaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Bauhinia","thonningii",NA,0.755333333333333,0.0941339098036177
"4783","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Piliostigma thonningii","Piliostigma_thonningii","Fabaceae","","Seed","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Bauhinia","thonningii","Mutualistic",0.755333333333333,0.0941339098036177
"4784","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Piliostigma thonningii","Piliostigma_thonningii","Fabaceae","",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""08'-04""25'W","54","Bauhinia","thonningii",NA,0.755333333333333,0.0941339098036177
"4785","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Bridelia ferruginea","Bridelia_ferruginea","Phyllanthaceae","Shrub",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Bridelia","ferruginea",NA,0.555032738095238,0.0941339098036177
"4786","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Bridelia ferruginea","Bridelia_ferruginea","Phyllanthaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Bridelia","ferruginea","Mutualistic",0.555032738095238,0.0941339098036177
"4787","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Bridelia ferruginea ","Bridelia_ferruginea","Phyllanthaceae","",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""08'-04""25'W","54","Bridelia","ferruginea",NA,0.555032738095238,0.0941339098036177
"4788","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Buxus acutata","Buxus_acutata","Buxaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Buxus","acutata","Mutualistic",0.722,0.0941339098036177
"4789","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Notobuxus acuminata","Buxus_acutata","Buxaceae","Shrub",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Buxus","acutata",NA,0.722,0.0941339098036177
"4790","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Opilia celtidifolia","Cansjera_rheedei","Opiliaceae","Liana",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Cansjera","rheedei",NA,0.591375,0.123401724247162
"4792","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cassia sieberiana","Cassia_sieberiana","Fabaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Cassia","sieberiana",NA,0.735827777777778,0.0941339098036177
"4795","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Christiana africana","Christiana_africana","Malvaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Christiana","africana",NA,0.48873153604215,0.123401724247162
"4796","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Christiana africana","Christiana_africana","Malvaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Christiana","africana","Mutualistic",0.48873153604215,0.123401724247162
"4800","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cissus populnea","Cissus_populnea","Vitaceae","Liana",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Cissus","populnea",NA,0.554,0.123401724247162
"4801","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cissus populnea","Cissus_populnea","Vitaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Cissus","populnea","Mutualistic",0.554,0.123401724247162
"4802","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cola cordifolia","Cola_cordifolia","Malvaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Cola","cordifolia",NA,0.612895833333333,0.0941339098036177
"4803","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cola cordifolia","Cola_cordifolia","Malvaceae","","Seed","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Cola","cordifolia","Mutualistic",0.612895833333333,0.0941339098036177
"4804","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cola cordifolia","Cola_cordifolia","Malvaceae","",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""08'-04""25'W","54","Cola","cordifolia",NA,0.612895833333333,0.0941339098036177
"4808","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Craibia atlantica","Craibia_atlantica","Fabaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Craibia","atlantica",NA,0.6195,0.0941339098036177
"4809","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cremaspora triflora","Cremaspora_triflora","Rubiaceae","Shrub",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Cremaspora","triflora",NA,0.637445334781665,0.123401724247162
"4810","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Cremaspora triflora","Cremaspora_triflora","Rubiaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Cremaspora","triflora","Mutualistic",0.637445334781665,0.123401724247162
"4811","Olive_Baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Crossopteryx febrifuga","Crossopteryx_febrifuga","Rubiaceae","Tree",NA,"Consumption","Observation","Comoé National Park","08""30'-09""36'N","03""07'-04""25'W","4","Crossopteryx","febrifuga",NA,0.702,0.0941339098036177
"4812","Olive_baboon","Papio anubis","Papio_anubis","Cercopithecidae","Primate","Crossopteryx febrifuga","Crossopteryx_febrifuga","Rubiaceae","","Fruit","Dispersal","Feces","Comoe National Park","08""30'-09""36'N","003""07'-004""25'W","52","Crossopteryx","febrifuga","Mutualistic",0.702,0.0941339098036177
